geoid,count,name,median_household_income,"B19013001, Error",COUNTY,CTLabel,TRACT,_merge
36047005602,,"Census Tract 56.02, Kings, NY",77348.0,27417.0,47.0,56.02,5602.0,right_only
36047005800,,"Census Tract 58, Kings, NY",67656.0,11828.0,47.0,58.0,5800.0,right_only
36047006000,,"Census Tract 60, Kings, NY",85352.0,19775.0,47.0,60.0,6000.0,right_only
36047006200,,"Census Tract 62, Kings, NY",68722.0,20608.0,47.0,62.0,6200.0,right_only
36047006400,,"Census Tract 64, Kings, NY",93938.0,16149.0,47.0,64.0,6400.0,right_only
36047006500,,"Census Tract 65, Kings, NY",173087.0,9844.0,47.0,65.0,6500.0,right_only
36047006600,,"Census Tract 66, Kings, NY",75609.0,19654.0,47.0,66.0,6600.0,right_only
36047006700,,"Census Tract 67, Kings, NY",193750.0,40200.0,47.0,67.0,6700.0,right_only
36047006800,,"Census Tract 68, Kings, NY",65964.0,14404.0,47.0,68.0,6800.0,right_only
36047006901,,"Census Tract 69.01, Kings, NY",128411.0,18233.0,47.0,69.01,6901.0,right_only
36047006902,,"Census Tract 69.02, Kings, NY",210000.0,47511.0,47.0,69.02,6902.0,right_only
36047007200,,"Census Tract 72, Kings, NY",46094.0,16263.0,47.0,72.0,7200.0,right_only
36047007400,,"Census Tract 74, Kings, NY",65750.0,22169.0,47.0,74.0,7400.0,right_only
36047007500,,"Census Tract 75, Kings, NY",139911.0,48558.0,47.0,75.0,7500.0,right_only
36047007600,,"Census Tract 76, Kings, NY",59583.0,10144.0,47.0,76.0,7600.0,right_only
36047007800,,"Census Tract 78, Kings, NY",56435.0,26934.0,47.0,78.0,7800.0,right_only
36047008000,,"Census Tract 80, Kings, NY",66768.0,18590.0,47.0,80.0,8000.0,right_only
36047008500,,"Census Tract 85, Kings, NY",16206.0,8110.0,47.0,85.0,8500.0,right_only
36047008800,,"Census Tract 88, Kings, NY",70241.0,29652.0,47.0,88.0,8800.0,right_only
36047009001,,"Census Tract 90.01, Kings, NY",63631.0,18143.0,47.0,90.01,9001.0,right_only
36047009002,,"Census Tract 90.02, Kings, NY",53712.0,5890.0,47.0,90.02,9002.0,right_only
36047009201,,"Census Tract 92.01, Kings, NY",70750.0,31677.0,47.0,92.01,9201.0,right_only
36047009202,,"Census Tract 92.02, Kings, NY",48571.0,14424.0,47.0,92.02,9202.0,right_only
36047009402,,"Census Tract 94.02, Kings, NY",63344.0,20224.0,47.0,94.02,9402.0,right_only
36047009800,,"Census Tract 98, Kings, NY",55284.0,12241.0,47.0,98.0,9800.0,right_only
36047010000,,"Census Tract 100, Kings, NY",53500.0,16634.0,47.0,100.0,10000.0,right_only
36047010100,,"Census Tract 101, Kings, NY",92015.0,36100.0,47.0,101.0,10100.0,right_only
36047010200,,"Census Tract 102, Kings, NY",59188.0,9926.0,47.0,102.0,10200.0,right_only
36047010401,,"Census Tract 104.01, Kings, NY",57243.0,9272.0,47.0,104.01,10401.0,right_only
36047010402,,"Census Tract 104.02, Kings, NY",30881.0,7530.0,47.0,104.02,10402.0,right_only
36047010601,,"Census Tract 106.01, Kings, NY",39306.0,14965.0,47.0,106.01,10601.0,right_only
36047010602,,"Census Tract 106.02, Kings, NY",58786.0,6521.0,47.0,106.02,10602.0,right_only
36047010801,,"Census Tract 108.01, Kings, NY",58750.0,19753.0,47.0,108.01,10801.0,right_only
36047010802,,"Census Tract 108.02, Kings, NY",49750.0,17475.0,47.0,108.02,10802.0,right_only
36047011000,,"Census Tract 110, Kings, NY",60083.0,17787.0,47.0,110.0,11000.0,right_only
36047011200,,"Census Tract 112, Kings, NY",45833.0,13269.0,47.0,112.0,11200.0,right_only
36047011400,,"Census Tract 114, Kings, NY",53148.0,12502.0,47.0,114.0,11400.0,right_only
36047011600,,"Census Tract 116, Kings, NY",42518.0,6082.0,47.0,116.0,11600.0,right_only
36047011700,,"Census Tract 117, Kings, NY",100167.0,17730.0,47.0,117.0,11700.0,right_only
36047011800,,"Census Tract 118, Kings, NY",58571.0,5185.0,47.0,118.0,11800.0,right_only
36047011901,,"Census Tract 119.01, Kings, NY",151875.0,33847.0,47.0,119.01,11901.0,right_only
36047012000,,"Census Tract 120, Kings, NY",63297.0,14967.0,47.0,120.0,12000.0,right_only
36047012100,,"Census Tract 121, Kings, NY",110461.0,13409.0,47.0,121.0,12100.0,right_only
36047012200,,"Census Tract 122, Kings, NY",50889.0,14672.0,47.0,122.0,12200.0,right_only
36047012600,,"Census Tract 126, Kings, NY",55625.0,12159.0,47.0,126.0,12600.0,right_only
36047012801,,"Census Tract 128.01, Kings, NY",55607.0,20553.0,47.0,128.01,12801.0,right_only
36047012902,,"Census Tract 129.02, Kings, NY",133250.0,15835.0,47.0,129.02,12902.0,right_only
36047013200,,"Census Tract 132, Kings, NY",86490.0,25182.0,47.0,132.0,13200.0,right_only
36047013700,,"Census Tract 137, Kings, NY",139821.0,22243.0,47.0,137.0,13700.0,right_only
36047014000,,"Census Tract 140, Kings, NY",53839.0,23191.0,47.0,140.0,14000.0,right_only
36047014101,,"Census Tract 141.01, Kings, NY",114722.0,32843.0,47.0,141.01,14101.0,right_only
36047014200,,"Census Tract 142, Kings, NY",62847.0,10778.0,47.0,142.0,14200.0,right_only
36047014500,,"Census Tract 145, Kings, NY",106667.0,23441.0,47.0,145.0,14500.0,right_only
36047014700,,"Census Tract 147, Kings, NY",109602.0,19932.0,47.0,147.0,14700.0,right_only
36047014800,,"Census Tract 148, Kings, NY",85625.0,41287.0,47.0,148.0,14800.0,right_only
36047014901,,"Census Tract 149.01, Kings, NY",144032.0,67292.0,47.0,149.01,14901.0,right_only
36047015000,,"Census Tract 150, Kings, NY",72708.0,24812.0,47.0,150.0,15000.0,right_only
36047015100,,"Census Tract 151, Kings, NY",190000.0,41780.0,47.0,151.0,15100.0,right_only
36047015200,,"Census Tract 152, Kings, NY",76875.0,38917.0,47.0,152.0,15200.0,right_only
36047015300,,"Census Tract 153, Kings, NY",106750.0,33078.0,47.0,153.0,15300.0,right_only
36047016000,,"Census Tract 160, Kings, NY",84135.0,16758.0,47.0,160.0,16000.0,right_only
36047016100,,"Census Tract 161, Kings, NY",156429.0,35612.0,47.0,161.0,16100.0,right_only
36047016200,,"Census Tract 162, Kings, NY",87552.0,16973.0,47.0,162.0,16200.0,right_only
36047016400,,"Census Tract 164, Kings, NY",122625.0,20038.0,47.0,164.0,16400.0,right_only
36047016500,,"Census Tract 165, Kings, NY",217438.0,37192.0,47.0,165.0,16500.0,right_only
36047016600,,"Census Tract 166, Kings, NY",120938.0,29638.0,47.0,166.0,16600.0,right_only
36047016800,,"Census Tract 168, Kings, NY",100368.0,10271.0,47.0,168.0,16800.0,right_only
36047017000,,"Census Tract 170, Kings, NY",84116.0,29814.0,47.0,170.0,17000.0,right_only
36047017100,,"Census Tract 171, Kings, NY",142560.0,27045.0,47.0,171.0,17100.0,right_only
36047017200,,"Census Tract 172, Kings, NY",116983.0,51828.0,47.0,172.0,17200.0,right_only
36047017400,,"Census Tract 174, Kings, NY",105197.0,13204.0,47.0,174.0,17400.0,right_only
36047017600,,"Census Tract 176, Kings, NY",86923.0,14461.0,47.0,176.0,17600.0,right_only
36047017800,,"Census Tract 178, Kings, NY",77522.0,15638.0,47.0,178.0,17800.0,right_only
36047017900,,"Census Tract 179, Kings, NY",94241.0,27197.0,47.0,179.0,17900.0,right_only
36047018000,,"Census Tract 180, Kings, NY",59033.0,23058.0,47.0,180.0,18000.0,right_only
36047018200,,"Census Tract 182, Kings, NY",59410.0,21007.0,47.0,182.0,18200.0,right_only
36047018400,,"Census Tract 184, Kings, NY",67284.0,15904.0,47.0,184.0,18400.0,right_only
36047018501,,"Census Tract 185.01, Kings, NY",41571.0,7357.0,47.0,185.01,18501.0,right_only
36047018600,,"Census Tract 186, Kings, NY",67426.0,21200.0,47.0,186.0,18600.0,right_only
36047018700,,"Census Tract 187, Kings, NY",92469.0,57718.0,47.0,187.0,18700.0,right_only
36047018800,,"Census Tract 188, Kings, NY",62056.0,30173.0,47.0,188.0,18800.0,right_only
36047019000,,"Census Tract 190, Kings, NY",65821.0,33755.0,47.0,190.0,19000.0,right_only
36047019200,,"Census Tract 192, Kings, NY",52885.0,21831.0,47.0,192.0,19200.0,right_only
36047019300,,"Census Tract 193, Kings, NY",67000.0,4289.0,47.0,193.0,19300.0,right_only
36047019400,,"Census Tract 194, Kings, NY",47031.0,23322.0,47.0,194.0,19400.0,right_only
36047019600,,"Census Tract 196, Kings, NY",78629.0,18346.0,47.0,196.0,19600.0,right_only
36047019700,,"Census Tract 197, Kings, NY",107149.0,49898.0,47.0,197.0,19700.0,right_only
36047019800,,"Census Tract 198, Kings, NY",66563.0,23189.0,47.0,198.0,19800.0,right_only
36047019900,,"Census Tract 199, Kings, NY",118996.0,10814.0,47.0,199.0,19900.0,right_only
36047020000,,"Census Tract 200, Kings, NY",76667.0,22609.0,47.0,200.0,20000.0,right_only
36047020100,,"Census Tract 201, Kings, NY",129720.0,24193.0,47.0,201.0,20100.0,right_only
36047020200,,"Census Tract 202, Kings, NY",71875.0,23347.0,47.0,202.0,20200.0,right_only
36047020400,,"Census Tract 204, Kings, NY",89474.0,46408.0,47.0,204.0,20400.0,right_only
36047020600,,"Census Tract 206, Kings, NY",95114.0,35323.0,47.0,206.0,20600.0,right_only
36047020800,,"Census Tract 208, Kings, NY",48750.0,29823.0,47.0,208.0,20800.0,right_only
36047021000,,"Census Tract 210, Kings, NY",58631.0,23119.0,47.0,210.0,21000.0,right_only
36047021100,,"Census Tract 211, Kings, NY",72005.0,22946.0,47.0,211.0,21100.0,right_only
36047021200,,"Census Tract 212, Kings, NY",58385.0,13099.0,47.0,212.0,21200.0,right_only
36047021300,,"Census Tract 213, Kings, NY",66683.0,21455.0,47.0,213.0,21300.0,right_only
36047021400,,"Census Tract 214, Kings, NY",73456.0,22630.0,47.0,214.0,21400.0,right_only
36047021500,,"Census Tract 215, Kings, NY",104796.0,34524.0,47.0,215.0,21500.0,right_only
36047021600,,"Census Tract 216, Kings, NY",34815.0,8691.0,47.0,216.0,21600.0,right_only
36047021700,,"Census Tract 217, Kings, NY",70625.0,26428.0,47.0,217.0,21700.0,right_only
36047021800,,"Census Tract 218, Kings, NY",60816.0,27807.0,47.0,218.0,21800.0,right_only
36047021900,,"Census Tract 219, Kings, NY",104423.0,43837.0,47.0,219.0,21900.0,right_only
36047022000,,"Census Tract 220, Kings, NY",39321.0,9867.0,47.0,220.0,22000.0,right_only
36047022100,,"Census Tract 221, Kings, NY",69213.0,19269.0,47.0,221.0,22100.0,right_only
36047022200,,"Census Tract 222, Kings, NY",31090.0,12622.0,47.0,222.0,22200.0,right_only
36047022400,,"Census Tract 224, Kings, NY",44677.0,14096.0,47.0,224.0,22400.0,right_only
36047022600,,"Census Tract 226, Kings, NY",75714.0,16003.0,47.0,226.0,22600.0,right_only
36047022700,,"Census Tract 227, Kings, NY",108750.0,33439.0,47.0,227.0,22700.0,right_only
36047022800,,"Census Tract 228, Kings, NY",48507.0,29024.0,47.0,228.0,22800.0,right_only
36047022900,,"Census Tract 229, Kings, NY",122989.0,23305.0,47.0,229.0,22900.0,right_only
36047023000,,"Census Tract 230, Kings, NY",46691.0,31858.0,47.0,230.0,23000.0,right_only
36047023200,,"Census Tract 232, Kings, NY",58086.0,25800.0,47.0,232.0,23200.0,right_only
36047023300,,"Census Tract 233, Kings, NY",61049.0,16795.0,47.0,233.0,23300.0,right_only
36047023400,,"Census Tract 234, Kings, NY",26795.0,6416.0,47.0,234.0,23400.0,right_only
36047023500,,"Census Tract 235, Kings, NY",55682.0,13664.0,47.0,235.0,23500.0,right_only
36047023600,,"Census Tract 236, Kings, NY",31905.0,6811.0,47.0,236.0,23600.0,right_only
36047023800,,"Census Tract 238, Kings, NY",39196.0,13201.0,47.0,238.0,23800.0,right_only
36047024000,,"Census Tract 240, Kings, NY",42885.0,11654.0,47.0,240.0,24000.0,right_only
36047024100,,"Census Tract 241, Kings, NY",71000.0,14218.0,47.0,241.0,24100.0,right_only
36047024200,,"Census Tract 242, Kings, NY",55069.0,7166.0,47.0,242.0,24200.0,right_only
36047024300,,"Census Tract 243, Kings, NY",82524.0,36351.0,47.0,243.0,24300.0,right_only
36047024500,,"Census Tract 245, Kings, NY",92932.0,8505.0,47.0,245.0,24500.0,right_only
36047024600,,"Census Tract 246, Kings, NY",68224.0,12506.0,47.0,246.0,24600.0,right_only
36047024700,,"Census Tract 247, Kings, NY",70408.0,24441.0,47.0,247.0,24700.0,right_only
36047024800,,"Census Tract 248, Kings, NY",68063.0,11466.0,47.0,248.0,24800.0,right_only
36047024900,,"Census Tract 249, Kings, NY",78025.0,11079.0,47.0,249.0,24900.0,right_only
36047025000,,"Census Tract 250, Kings, NY",55132.0,6231.0,47.0,250.0,25000.0,right_only
36047025100,,"Census Tract 251, Kings, NY",46947.0,24674.0,47.0,251.0,25100.0,right_only
36047025200,,"Census Tract 252, Kings, NY",49815.0,13543.0,47.0,252.0,25200.0,right_only
36047025300,,"Census Tract 253, Kings, NY",79583.0,15655.0,47.0,253.0,25300.0,right_only
36047025400,,"Census Tract 254, Kings, NY",77465.0,14276.0,47.0,254.0,25400.0,right_only
36047025500,,"Census Tract 255, Kings, NY",23003.0,9826.0,47.0,255.0,25500.0,right_only
36047025600,,"Census Tract 256, Kings, NY",52052.0,17367.0,47.0,256.0,25600.0,right_only
36047025700,,"Census Tract 257, Kings, NY",99821.0,32924.0,47.0,257.0,25700.0,right_only
36047025800,,"Census Tract 258, Kings, NY",58490.0,10697.0,47.0,258.0,25800.0,right_only
36047025901,,"Census Tract 259.01, Kings, NY",62734.0,42460.0,47.0,259.01,25901.0,right_only
36047025902,,"Census Tract 259.02, Kings, NY",20045.0,9846.0,47.0,259.02,25902.0,right_only
36047026000,,"Census Tract 260, Kings, NY",47948.0,10753.0,47.0,260.0,26000.0,right_only
36047026100,,"Census Tract 261, Kings, NY",65957.0,19317.0,47.0,261.0,26100.0,right_only
36047026200,,"Census Tract 262, Kings, NY",80139.0,34232.0,47.0,262.0,26200.0,right_only
36047026300,,"Census Tract 263, Kings, NY",67143.0,15415.0,47.0,263.0,26300.0,right_only
36047026400,,"Census Tract 264, Kings, NY",67524.0,18801.0,47.0,264.0,26400.0,right_only
36047026600,,"Census Tract 266, Kings, NY",45893.0,6433.0,47.0,266.0,26600.0,right_only
36047026800,,"Census Tract 268, Kings, NY",77716.0,30482.0,47.0,268.0,26800.0,right_only
36047026900,,"Census Tract 269, Kings, NY",90962.0,8491.0,47.0,269.0,26900.0,right_only
36047027000,,"Census Tract 270, Kings, NY",33611.0,16059.0,47.0,270.0,27000.0,right_only
36047027100,,"Census Tract 271, Kings, NY",68750.0,47003.0,47.0,271.0,27100.0,right_only
36047027200,,"Census Tract 272, Kings, NY",71174.0,30307.0,47.0,272.0,27200.0,right_only
36047027300,,"Census Tract 273, Kings, NY",78555.0,24365.0,47.0,273.0,27300.0,right_only
36047027400,,"Census Tract 274, Kings, NY",52551.0,16137.0,47.0,274.0,27400.0,right_only
36047027500,,"Census Tract 275, Kings, NY",89464.0,10011.0,47.0,275.0,27500.0,right_only
36047027600,,"Census Tract 276, Kings, NY",56652.0,3784.0,47.0,276.0,27600.0,right_only
36047027700,,"Census Tract 277, Kings, NY",62813.0,21114.0,47.0,277.0,27700.0,right_only
36047027800,,"Census Tract 278, Kings, NY",61975.0,18770.0,47.0,278.0,27800.0,right_only
36047027900,,"Census Tract 279, Kings, NY",77220.0,11633.0,47.0,279.0,27900.0,right_only
36047028000,,"Census Tract 280, Kings, NY",86509.0,10755.0,47.0,280.0,28000.0,right_only
36047028100,,"Census Tract 281, Kings, NY",37243.0,9322.0,47.0,281.0,28100.0,right_only
36047028200,,"Census Tract 282, Kings, NY",55644.0,19959.0,47.0,282.0,28200.0,right_only
36047028400,,"Census Tract 284, Kings, NY",63009.0,13972.0,47.0,284.0,28400.0,right_only
36047028501,,"Census Tract 285.01, Kings, NY",50278.0,15242.0,47.0,285.01,28501.0,right_only
36047028502,,"Census Tract 285.02, Kings, NY",40456.0,12079.0,47.0,285.02,28502.0,right_only
36047028600,,"Census Tract 286, Kings, NY",42024.0,5883.0,47.0,286.0,28600.0,right_only
36047028700,,"Census Tract 287, Kings, NY",57321.0,32602.0,47.0,287.0,28700.0,right_only
36047028800,,"Census Tract 288, Kings, NY",63625.0,28631.0,47.0,288.0,28800.0,right_only
36047028900,,"Census Tract 289, Kings, NY",38750.0,18465.0,47.0,289.0,28900.0,right_only
36047029000,,"Census Tract 290, Kings, NY",44070.0,9882.0,47.0,290.0,29000.0,right_only
36047029100,,"Census Tract 291, Kings, NY",87917.0,27400.0,47.0,291.0,29100.0,right_only
36047029200,,"Census Tract 292, Kings, NY",41827.0,7962.0,47.0,292.0,29200.0,right_only
36047029300,,"Census Tract 293, Kings, NY",47375.0,31160.0,47.0,293.0,29300.0,right_only
36047029400,,"Census Tract 294, Kings, NY",66146.0,20195.0,47.0,294.0,29400.0,right_only
36047029500,,"Census Tract 295, Kings, NY",80197.0,32974.0,47.0,295.0,29500.0,right_only
36047029600,,"Census Tract 296, Kings, NY",53825.0,19082.0,47.0,296.0,29600.0,right_only
36047029700,,"Census Tract 297, Kings, NY",85577.0,22154.0,47.0,297.0,29700.0,right_only
36047029900,,"Census Tract 299, Kings, NY",54719.0,24066.0,47.0,299.0,29900.0,right_only
36047030000,,"Census Tract 300, Kings, NY",64881.0,28530.0,47.0,300.0,30000.0,right_only
36047030100,,"Census Tract 301, Kings, NY",95530.0,54551.0,47.0,301.0,30100.0,right_only
36047030200,,"Census Tract 302, Kings, NY",76625.0,24947.0,47.0,302.0,30200.0,right_only
36047030300,,"Census Tract 303, Kings, NY",38308.0,13504.0,47.0,303.0,30300.0,right_only
36047030400,,"Census Tract 304, Kings, NY",48929.0,11258.0,47.0,304.0,30400.0,right_only
36047030600,,"Census Tract 306, Kings, NY",48507.0,7133.0,47.0,306.0,30600.0,right_only
36047030700,,"Census Tract 307, Kings, NY",39375.0,15863.0,47.0,307.0,30700.0,right_only
36047030800,,"Census Tract 308, Kings, NY",53393.0,20739.0,47.0,308.0,30800.0,right_only
36047030900,,"Census Tract 309, Kings, NY",59484.0,28298.0,47.0,309.0,30900.0,right_only
36047031100,,"Census Tract 311, Kings, NY",65139.0,30813.0,47.0,311.0,31100.0,right_only
36047031300,,"Census Tract 313, Kings, NY",90828.0,21492.0,47.0,313.0,31300.0,right_only
36047031401,,"Census Tract 314.01, Kings, NY",76908.0,18648.0,47.0,314.01,31401.0,right_only
36047031500,,"Census Tract 315, Kings, NY",78851.0,17503.0,47.0,315.0,31500.0,right_only
36047031701,,"Census Tract 317.01, Kings, NY",88325.0,18779.0,47.0,317.01,31701.0,right_only
36047031702,,"Census Tract 317.02, Kings, NY",95486.0,22518.0,47.0,317.02,31702.0,right_only
36047031900,,"Census Tract 319, Kings, NY",75021.0,26228.0,47.0,319.0,31900.0,right_only
36047032100,,"Census Tract 321, Kings, NY",60446.0,26949.0,47.0,321.0,32100.0,right_only
36047032300,,"Census Tract 323, Kings, NY",77450.0,20202.0,47.0,323.0,32300.0,right_only
36047032500,,"Census Tract 325, Kings, NY",58641.0,11402.0,47.0,325.0,32500.0,right_only
36047032600,,"Census Tract 326, Kings, NY",33467.0,14122.0,47.0,326.0,32600.0,right_only
36047032700,,"Census Tract 327, Kings, NY",58750.0,34339.0,47.0,327.0,32700.0,right_only
36047032800,,"Census Tract 328, Kings, NY",29289.0,16842.0,47.0,328.0,32800.0,right_only
36047032900,,"Census Tract 329, Kings, NY",59636.0,27487.0,47.0,329.0,32900.0,right_only
36047033000,,"Census Tract 330, Kings, NY",19215.0,4222.0,47.0,330.0,33000.0,right_only
36047033100,,"Census Tract 331, Kings, NY",48393.0,27602.0,47.0,331.0,33100.0,right_only
36047033300,,"Census Tract 333, Kings, NY",67663.0,16812.0,47.0,333.0,33300.0,right_only
36047033500,,"Census Tract 335, Kings, NY",76771.0,16547.0,47.0,335.0,33500.0,right_only
36047033600,,"Census Tract 336, Kings, NY",82500.0,14570.0,47.0,336.0,33600.0,right_only
36047033701,,"Census Tract 337.01, Kings, NY",54981.0,24090.0,47.0,337.01,33701.0,right_only
36047033702,,"Census Tract 337.02, Kings, NY",68167.0,13369.0,47.0,337.02,33702.0,right_only
36047033900,,"Census Tract 339, Kings, NY",51950.0,25442.0,47.0,339.0,33900.0,right_only
36047034000,,"Census Tract 340, Kings, NY",16978.0,10851.0,47.0,340.0,34000.0,right_only
36047034200,,"Census Tract 342, Kings, NY",20469.0,4360.0,47.0,342.0,34200.0,right_only
36047034300,,"Census Tract 343, Kings, NY",31420.0,19944.0,47.0,343.0,34300.0,right_only
36047034500,,"Census Tract 345, Kings, NY",50982.0,22996.0,47.0,345.0,34500.0,right_only
36047034700,,"Census Tract 347, Kings, NY",34122.0,10311.0,47.0,347.0,34700.0,right_only
36047034800,,"Census Tract 348, Kings, NY",49256.0,20047.0,47.0,348.0,34800.0,right_only
36047034901,,"Census Tract 349.01, Kings, NY",42229.0,6983.0,47.0,349.01,34901.0,right_only
36047034902,,"Census Tract 349.02, Kings, NY",43125.0,16073.0,47.0,349.02,34902.0,right_only
36047035000,,"Census Tract 350, Kings, NY",44871.0,5768.0,47.0,350.0,35000.0,right_only
36047035101,,"Census Tract 351.01, Kings, NY",39489.0,21666.0,47.0,351.01,35101.0,right_only
36047035102,,"Census Tract 351.02, Kings, NY",72955.0,40611.0,47.0,351.02,35102.0,right_only
36047035200,,"Census Tract 352, Kings, NY",12073.0,1457.0,47.0,352.0,35200.0,right_only
36047035301,,"Census Tract 353.01, Kings, NY",39107.0,9754.0,47.0,353.01,35301.0,right_only
36047035302,,"Census Tract 353.02, Kings, NY",80565.0,30295.0,47.0,353.02,35302.0,right_only
36047035400,,"Census Tract 354, Kings, NY",52143.0,14011.0,47.0,354.0,35400.0,right_only
36047035500,,"Census Tract 355, Kings, NY",52695.0,17484.0,47.0,355.0,35500.0,right_only
36047035601,,"Census Tract 356.01, Kings, NY",31910.0,5335.0,47.0,356.01,35601.0,right_only
36047035602,,"Census Tract 356.02, Kings, NY",55995.0,7593.0,47.0,356.02,35602.0,right_only
36047035701,,"Census Tract 357.01, Kings, NY",38793.0,15171.0,47.0,357.01,35701.0,right_only
36047035900,,"Census Tract 359, Kings, NY",67432.0,13304.0,47.0,359.0,35900.0,right_only
36047036001,,"Census Tract 360.01, Kings, NY",27700.0,7103.0,47.0,360.01,36001.0,right_only
36047036002,,"Census Tract 360.02, Kings, NY",30136.0,19770.0,47.0,360.02,36002.0,right_only
36047036100,,"Census Tract 361, Kings, NY",20636.0,6035.0,47.0,361.0,36100.0,right_only
36047036200,,"Census Tract 362, Kings, NY",53464.0,15434.0,47.0,362.0,36200.0,right_only
36047036300,,"Census Tract 363, Kings, NY",36037.0,8972.0,47.0,363.0,36300.0,right_only
36047036400,,"Census Tract 364, Kings, NY",53528.0,7044.0,47.0,364.0,36400.0,right_only
36047036501,,"Census Tract 365.01, Kings, NY",45096.0,14889.0,47.0,365.01,36501.0,right_only
36047036502,,"Census Tract 365.02, Kings, NY",44926.0,18034.0,47.0,365.02,36502.0,right_only
36047036600,,"Census Tract 366, Kings, NY",43806.0,10387.0,47.0,366.0,36600.0,right_only
36047036700,,"Census Tract 367, Kings, NY",60368.0,36047.0,47.0,367.0,36700.0,right_only
36047036900,,"Census Tract 369, Kings, NY",36605.0,11540.0,47.0,369.0,36900.0,right_only
36047037000,,"Census Tract 370, Kings, NY",81000.0,17310.0,47.0,370.0,37000.0,right_only
36047037100,,"Census Tract 371, Kings, NY",78750.0,14167.0,47.0,371.0,37100.0,right_only
36047037300,,"Census Tract 373, Kings, NY",62542.0,13958.0,47.0,373.0,37300.0,right_only
36047037401,,"Census Tract 374.01, Kings, NY",52625.0,11128.0,47.0,374.01,37401.0,right_only
36047037402,,"Census Tract 374.02, Kings, NY",44472.0,22277.0,47.0,374.02,37402.0,right_only
36047037500,,"Census Tract 375, Kings, NY",68594.0,29643.0,47.0,375.0,37500.0,right_only
36047037900,,"Census Tract 379, Kings, NY",56645.0,22324.0,47.0,379.0,37900.0,right_only
36047038100,,"Census Tract 381, Kings, NY",52131.0,17946.0,47.0,381.0,38100.0,right_only
36047038200,,"Census Tract 382, Kings, NY",17806.0,3457.0,47.0,382.0,38200.0,right_only
36047038300,,"Census Tract 383, Kings, NY",77917.0,9466.0,47.0,383.0,38300.0,right_only
36047038600,,"Census Tract 386, Kings, NY",84125.0,2435.0,47.0,386.0,38600.0,right_only
36047038700,,"Census Tract 387, Kings, NY",51125.0,24879.0,47.0,387.0,38700.0,right_only
36047038800,,"Census Tract 388, Kings, NY",76311.0,20723.0,47.0,388.0,38800.0,right_only
36047038900,,"Census Tract 389, Kings, NY",83681.0,12086.0,47.0,389.0,38900.0,right_only
36047039000,,"Census Tract 390, Kings, NY",69408.0,5861.0,47.0,390.0,39000.0,right_only
36047039100,,"Census Tract 391, Kings, NY",93964.0,9098.0,47.0,391.0,39100.0,right_only
36047039200,,"Census Tract 392, Kings, NY",58327.0,15321.0,47.0,392.0,39200.0,right_only
36047039300,,"Census Tract 393, Kings, NY",84148.0,30118.0,47.0,393.0,39300.0,right_only
36047039400,,"Census Tract 394, Kings, NY",39091.0,25536.0,47.0,394.0,39400.0,right_only
36047039500,,"Census Tract 395, Kings, NY",52264.0,37233.0,47.0,395.0,39500.0,right_only
36047039600,,"Census Tract 396, Kings, NY",59063.0,30286.0,47.0,396.0,39600.0,right_only
36047039700,,"Census Tract 397, Kings, NY",57339.0,27980.0,47.0,397.0,39700.0,right_only
36047039800,,"Census Tract 398, Kings, NY",76600.0,11202.0,47.0,398.0,39800.0,right_only
36047039900,,"Census Tract 399, Kings, NY",55517.0,12672.0,47.0,399.0,39900.0,right_only
36047040000,,"Census Tract 400, Kings, NY",51991.0,7268.0,47.0,400.0,40000.0,right_only
36047040100,,"Census Tract 401, Kings, NY",49565.0,18375.0,47.0,401.0,40100.0,right_only
36047040200,,"Census Tract 402, Kings, NY",64118.0,28800.0,47.0,402.0,40200.0,right_only
36047040300,,"Census Tract 403, Kings, NY",75298.0,17386.0,47.0,403.0,40300.0,right_only
36047040400,,"Census Tract 404, Kings, NY",80000.0,45587.0,47.0,404.0,40400.0,right_only
36047040500,,"Census Tract 405, Kings, NY",67188.0,17123.0,47.0,405.0,40500.0,right_only
36047040600,,"Census Tract 406, Kings, NY",66196.0,10677.0,47.0,406.0,40600.0,right_only
36047040800,,"Census Tract 408, Kings, NY",84753.0,19133.0,47.0,408.0,40800.0,right_only
36047040900,,"Census Tract 409, Kings, NY",56020.0,8083.0,47.0,409.0,40900.0,right_only
36047041000,,"Census Tract 410, Kings, NY",63224.0,19050.0,47.0,410.0,41000.0,right_only
36047041100,,"Census Tract 411, Kings, NY",54128.0,12432.0,47.0,411.0,41100.0,right_only
36047041200,,"Census Tract 412, Kings, NY",106000.0,28785.0,47.0,412.0,41200.0,right_only
36047041300,,"Census Tract 413, Kings, NY",64267.0,19934.0,47.0,413.0,41300.0,right_only
36047041401,,"Census Tract 414.01, Kings, NY",66250.0,24805.0,47.0,414.01,41401.0,right_only
36047041402,,"Census Tract 414.02, Kings, NY",51735.0,10914.0,47.0,414.02,41402.0,right_only
36047041500,,"Census Tract 415, Kings, NY",84072.0,18870.0,47.0,415.0,41500.0,right_only
36047041600,,"Census Tract 416, Kings, NY",56695.0,9508.0,47.0,416.0,41600.0,right_only
36047041700,,"Census Tract 417, Kings, NY",24948.0,2585.0,47.0,417.0,41700.0,right_only
36047041800,,"Census Tract 418, Kings, NY",55000.0,15808.0,47.0,418.0,41800.0,right_only
