geoid,count,name,median_household_income,"B19013001, Error",COUNTY,CTLabel,TRACT,_merge,has_open_streets,prediction_logodds,prediction_odds,prediction_pct
36081006300,3,"Census Tract 63, Queens, NY",10.5171,18861.0,81.0,63.0,6300.0,both,1,-2.816999090198552,0.059785083424767106,0.05641245980889594
36047013900,3,"Census Tract 139, Kings, NY",15.1643,19481.0,47.0,139.0,13900.0,both,1,-1.3678034326754331,0.2546657360675456,0.20297496675547655
36061006300,2,"Census Tract 63, New York, NY",16.0781,30498.0,61.0,63.0,6300.0,both,1,-0.4434406770900057,0.641824307490568,0.3909214308512454
36061018300,2,"Census Tract 183, New York, NY",12.9909,46158.0,61.0,183.0,18300.0,both,1,-0.7522865955629201,0.471287675425564,0.32032326736458655
36061007100,2,"Census Tract 71, New York, NY",17.6711,35837.0,61.0,71.0,7100.0,both,1,-0.2840757029622032,0.7527096601983194,0.4294548477088614
36061000600,2,"Census Tract 6, New York, NY",1.9692,8736.0,61.0,6.0,600.0,both,1,-1.854906140662984,0.15646762793359192,0.13529788828864373
36047000502,2,"Census Tract 5.02, Kings, NY",15.56,10843.0,47.0,5.02,502.0,both,1,-1.3282172931510317,0.2649491672349327,0.2094543987202966
36047012700,2,"Census Tract 127, Kings, NY",5.7829,25394.0,47.0,127.0,12700.0,both,1,-2.3063260744096254,0.09962660073377479,0.09060039168504519
36005039100,2,"Census Tract 391, Bronx, NY",2.9154,8830.0,5.0,391.0,39100.0,both,1,-3.1777840270241002,0.04167790998850149,0.040010361733562684
36061002602,2,"Census Tract 26.02, New York, NY",6.8537,23736.0,61.0,26.02,2602.0,both,1,-1.3662569152221482,0.2550598857742702,0.20322527129206983
36061025700,2,"Census Tract 257, New York, NY",8.375,15314.0,61.0,257.0,25700.0,both,1,-1.2140648655419057,0.2969876078258827,0.22898261019140942
36047059300,2,"Census Tract 593, Kings, NY",9.5595,19065.0,47.0,593.0,59300.0,both,1,-1.9285120371898765,0.14536433436612367,0.12691536658208613
36005037504,2,"Census Tract 375.04, Bronx, NY",2.5417,5896.0,5.0,375.04,37504.0,both,1,-3.2151692692284692,0.04014853733648306,0.03859884996742076
36005027300,2,"Census Tract 273, Bronx, NY",4.8459,13824.0,5.0,273.0,27300.0,both,1,-2.9846552871912544,0.05055692816642756,0.048123930089791774
36081036100,2,"Census Tract 361, Queens, NY",6.7225,26495.0,81.0,361.0,36100.0,both,1,-3.1966138615892365,0.040900464395311954,0.03929334820603829
36061003800,2,"Census Tract 38, New York, NY",7.2736,9720.0,61.0,38.0,3800.0,both,1,-1.324249788645711,0.26600244230476944,0.2101121083309361
36061003900,2,"Census Tract 39, New York, NY",19.0563,125111.0,61.0,39.0,3900.0,both,1,-0.1454992044299792,0.8645905779160239,0.46368923459987726
36047006300,2,"Census Tract 63, Kings, NY",15.6397,31580.0,47.0,63.0,6300.0,both,1,-1.320244042405278,0.26707011757842486,0.21077769404651328
36061005600,2,"Census Tract 56, New York, NY",16.2105,52222.0,61.0,56.0,5600.0,both,1,-0.43019527685490155,0.6503820777553547,0.3940797022226053
36047007100,2,"Census Tract 71, Kings, NY",4.2526,14975.0,47.0,71.0,7100.0,both,1,-2.4594184911753354,0.08548464659306558,0.0787525156264257
36047020700,2,"Census Tract 207, Kings, NY",15.8214,25145.0,47.0,207.0,20700.0,both,1,-1.3020666313575555,0.2719691518707849,0.2138174117436563
36061007400,2,"Census Tract 74, New York, NY",17.8045,22878.0,61.0,74.0,7400.0,both,1,-0.2707302619398244,0.7628222308454206,0.43272782558430956
36047013000,2,"Census Tract 130, Kings, NY",8.116,5228.0,47.0,130.0,13000.0,both,1,-2.072920913620186,0.12581774170477578,0.11175675870434902
36047052600,2,"Census Tract 526, Kings, NY",7.3895,6121.0,47.0,526.0,52600.0,both,1,-2.1456005455748937,0.11699775345887843,0.10474305171750342
36047037700,2,"Census Tract 377, Kings, NY",7.0865,27913.0,47.0,377.0,37700.0,both,1,-2.1759129041189764,0.11350448764509886,0.1019344680730874
36061024500,2,"Census Tract 245, New York, NY",4.5645,4225.0,61.0,245.0,24500.0,both,1,-1.5952702854502496,0.20285369269055317,0.16864369617289726
36061009903,2,"Census Tract 99.03, New York, NY",14.3011,82150.0,61.0,99.03,9903.0,both,1,-0.6212131560762613,0.5372922227307195,0.349505588323551
36061008900,2,"Census Tract 89, New York, NY",11.1131,32036.0,61.0,89.0,8900.0,both,1,-0.9401431859064151,0.39057190696201893,0.28087142060513864
